"[-4587.33995264 -1191.60718826  4250.45093046  -569.69304333  -927.81836183
 -1596.83340881  -675.2961541  -2358.78836007   652.97508902   -23.44254699
  -694.77599365  -651.50925429 -1747.68507418   406.95518581   229.54960743
  -357.64944723  -283.37327645   439.90969315   -56.49994721   557.03629884
  -521.9488303    267.7421114   -279.53050167   101.19386305   195.46728109
   -47.4185069   -489.06121672   219.26002091  -297.89213068    76.59095731
  -247.35954215   296.68494846   853.5563019    -20.10328816   153.31055465
   -95.83137153   231.44754263  -497.77740205   349.39792259   314.90573081
   525.03090569  -252.75226912    58.34433872   309.22972172   105.29991643
  -453.09007716  -254.4579384    145.90762634   356.35287625    50.69630599
   337.16644575  -345.89493736    -5.74667104   376.2050454    878.76461282
  -431.55346293  -516.11677518   174.80027502   189.06574375  -471.0856054
    49.96514289  -344.56021976   -23.42663173   150.21436521]"
"[ -2.10929763e+03   1.34716277e+03  -2.30168073e+03   4.97755645e+03
   2.71727532e+03  -2.22881482e+02  -1.06089144e+03   7.46499972e+02
   7.74389454e+02  -1.62212016e+02  -2.83689209e+03   1.73566133e+03
   1.84513269e+02  -5.39661033e+02  -7.58982825e+00   9.68635546e+02
   1.38662631e+03  -4.89558269e+02  -1.98557560e+02   6.07353720e+02
  -2.42338311e+02  -3.76543665e+02  -1.20238486e+03  -4.13861367e+02
  -9.95645267e+02   2.73415655e+02  -3.62602018e+01   1.07095225e+02
   4.90861718e+02  -1.86168771e+01  -3.98388284e+02  -1.99964931e+02
  -2.75271681e+02  -8.55391064e+01  -7.64035720e+01   3.68501965e+02
  -6.35022877e+01  -7.96316481e+01  -6.16434700e+02   4.20592744e+02
  -1.09191396e+02  -7.58435892e+01   2.11032008e+02   1.06021899e+02
   1.21315520e+02   1.54756337e+02   1.79667226e+01   2.40734692e+02
   1.10309840e+01  -1.49756152e+02  -1.41827991e+02  -2.92758846e+02
   1.85747572e+02   1.17324542e+02  -2.14478881e+02   5.95105486e+01
   3.76890416e+01   1.57621882e+00  -4.48292014e+02  -2.01495703e+01
  -3.30536533e+02  -3.95902083e+02  -9.61038833e+01  -9.29058569e+01]"
"[  137.38593587 -2587.67428397 -4886.3315724   -309.53847397  5130.80005487
   754.30857175   -24.84006531 -1455.652709   -2868.4258392    590.2409811
   910.12937704  -572.59602346   706.84548868  1906.07882575   419.4467085
  -610.09988165  -562.73303822   288.50570729   117.79226806  -316.58754707
  -419.14949281   508.9778776   1165.40683249   420.54026902   -71.39289766
  -638.77440441   213.90753468  -442.71942999   624.62809178  -220.62950415
   -91.5789323    225.14111777   315.92925696   125.06026691  -233.12306145
  -624.22521613   314.27979061   138.24508601   394.77409039   107.39406642
   260.93924341  -389.80543402    62.5944564    199.49994788  -344.59482581
    33.8928791    -36.99667378   463.35307434   -93.03683517    40.3180115
   186.91862423  -288.56446263   250.43089883   -95.7086357   -104.89067813
  -188.55702091  -288.30018274    99.42291761  -225.70594384  -335.91145056
   544.62003092  -332.83488278     6.7386957    258.48359525]"
"[ 4479.01678916 -1843.95919426  3513.22721777  2013.75072128  -459.58830356
  5918.59296919  -680.28599116 -1160.14094827  -588.05856635  -763.20352325
  -369.22852203   864.01569791  -610.33684404  -723.09133122  1399.6738215
   441.38638397 -1156.05883689  -824.47095567  -707.564344     156.59518043
    43.4687418     56.37927782  1211.1958357   -142.41061325     7.99345959
   469.46078665   387.77644985   733.77404988  -101.10858421  -580.06590256
   -60.31950057   587.51902649   179.03328245    -6.12652807   359.8203949
    -9.7217892   -503.4663355    551.44815761   121.57853151  -629.8219245
   158.25865281   224.33748949   591.80031098  -137.97644456   210.0716603
   197.09746527   482.49193834   -69.36003401  -301.07247791    69.89865666
   115.2582245    345.26715841  -273.15639136  -122.31509883    12.96808218
   284.77772343  -122.9288974    309.06757293   203.48265757  -259.49018373
   -91.58239267   209.01416891    66.72471346    39.96282911]"
"[ 5208.03442416 -3461.7633575    117.78431915 -1452.99608157  1550.18661709
  4168.20638874  1636.08551294 -1466.75384127  2161.86350461  1752.60079349
   780.06286201 -2373.42097873  -268.67739283  -505.02068726 -1755.58760301
  -308.95142329  1413.4343467    963.65579973   818.79131919   516.51624255
  -491.08936554  -253.17199378  -376.24531859   -66.35601272  -527.56794225
   405.37278184  1064.32575014  -833.47724106    40.08484953   132.3097885
   635.46372984  -285.97279305    13.9303827   -566.30928755  -723.87524882
   390.69169251  -211.02233449  -194.20224158   282.89520308   541.11797365
  -248.63142885  -190.98488814  -758.8039318   -376.94079208  -194.15901154
  -281.73788765  -184.18590025   679.26504882   -35.56157538    88.22336249
  -444.49691173  -517.1173824   -106.96735652  -301.42606434   460.63724145
   128.07042414   187.42479132  -278.84240333  -348.76664574   475.7521338
  -145.85161432   278.96467782  -425.76490201  -186.99769847]"
"[ 5108.61810724 -1419.4835507    828.5995743  -1559.86515707  1109.50957829
  3574.65038083   931.85623092 -1062.97658599  3150.95782246  1134.74553733
   752.79686762  -987.22026014  1504.99895463   560.35549349 -1164.69085518
  -438.6830097   1101.1016068    119.00159089  -373.84206989   617.53361304
  -658.97670746  1086.17606123 -1479.39900934   -54.89535342  1420.18469609
  -497.60342554   -94.10098808   -55.02263477   589.39872626  1126.50520356
  -465.96431754  -326.7454392     53.50316122  -614.51710213   425.95290458
   268.04966561  -387.60750868    91.43786607    -7.20330464   728.23164163
  -194.02765208   337.52376768   714.8586515   -569.54088654  -244.45950695
   420.13672743  -301.50373918   -93.80087732   851.75401787  -827.08608269
   459.52019989   307.37976454 -1276.50107087  -628.03414776   194.45192041
  -811.45534423   434.80628914    18.02184321   362.8293768    313.0640386
  -751.73912573   691.99823402  1126.50821909  -131.44640228]"
"[ 4036.1430016  -3870.6534545  -1205.09045682 -3375.98176565  1027.8684446
  3143.52005008   950.34065971 -1495.51208645  2712.81345437  1282.25430667
   157.09301942  -472.20707889   481.5344632   -252.43826972 -1420.4514594
    28.63160598  1544.40176254   143.93948095  -539.77878039    28.58492829
  -673.85842214   934.40849019 -1711.29268993   677.18448215  2209.42998631
  -777.28228204  1175.77834916   374.03109685   -10.29916558   885.19867073
   164.93686794    74.22798107   411.6937099    -57.41455788   784.56696891
   496.90131858    42.07626867 -1363.67872876   868.31148227   123.71250338
  -310.07727837   698.04279137  1065.76276599  -527.31193769   -57.44161706
  1742.15476366   175.0187028    362.46891357   326.78659768  -247.39730352
  -281.65541507   552.64039037 -1341.41217521 -1115.53401115   596.37860586
   112.65660471   550.73389717  -216.20662871   611.7945015    599.96914764
   387.27034432   382.19028458   613.49514399   273.28772983]"
"[ 7583.93744173  2167.18230799  -217.29437369 -2457.68329377   177.01378466
   925.4667986   1389.78156517   995.99552068  2733.29307312    14.82940163
