"[ -2.01715865e+03  -2.30157018e+03   3.35531689e+03  -1.47271224e+02
  -2.86239368e+02   1.41546975e+03   1.14264128e+03  -1.31187227e+03
  -2.08770789e+03  -2.00353530e+03  -3.35194039e+02  -2.71285485e+02
   1.11613294e+03  -7.23913235e+02  -5.15805405e+02   1.92978707e+02
   1.09272889e+03   1.40358169e+03  -1.14542314e+03   1.04183172e+03
  -2.78719753e+02  -2.79755182e+02   1.73410629e+02   2.95718965e+02
  -4.70174262e+02   1.05123323e+03  -2.02877644e+02   3.35448144e+02
   4.60734736e+02  -5.43109802e+01   9.24481612e+01   3.20078764e+02
  -6.22845083e+01  -3.84715210e+02  -9.14678276e+01   6.39040124e+02
  -1.40303274e+02  -6.85879663e+01  -3.11559056e+02   1.99007259e+02
  -4.04103192e+02   2.29467909e+01  -5.98767251e+02   2.27197657e+02
  -4.28361765e+01   2.81214822e+02   1.59492785e+02  -1.14770177e+02
   7.47445270e+02  -4.85787585e+01   8.77292413e+01   7.52347118e+01
   3.80830702e+02  -2.11935655e+02  -7.56768145e+02   6.85978299e+02
   4.21574308e+02   5.76593269e+02  -1.44384484e+02   4.65194949e+02
   2.54145040e+02   3.27647373e+02  -5.08047869e+02  -3.11378967e+00]"
"[-5578.2858741   3548.1309489   -521.95256379  2681.82279537   193.63857594
  -197.95079975 -1363.85973646  -102.5991372    923.20696147  1282.40626333
  -720.02596258  1050.56802811    47.96152543  -142.50737413   -52.94172207
  -174.32855375    67.0113314    426.02548838  -558.67295008  -665.22437971
   747.66155521    18.84990063   756.93584527   -91.10145984   358.22088964
    89.59158277  -100.25435758   129.60591633  -866.93526878   903.2457637
    25.24480496  -267.22282111  -371.74071963  -701.20295572   -16.731377
   189.40927948   550.16275076   451.58907621    95.5529873    107.74456044
  -505.5857826   -321.65377359  -317.21968811   687.05947464  -184.35039893
  -285.68706982  -116.05932598  -765.18468574  -653.23958056  -157.99985572
   417.83487696    73.15422071   -21.72979381  -153.84414375  -233.86098161
  -143.56287766   -31.64542577    16.74952792   435.82031546  -664.63686038
   324.50263752   -18.584609    -132.92231805  -429.39692147]"
"[ -5.29960382e+03  -2.34575243e+03  -2.69235543e+03   3.31719624e+03
  -9.43331070e+02  -5.27921763e+01   3.82643682e+03  -7.91830005e+02
   7.59250325e+02   2.25954039e+02  -4.97113409e+02   4.05443542e+02
  -1.55661454e+03  -2.07855118e+03   5.78799235e+02  -1.59595844e+03
   8.03605963e+02   1.12676414e+03  -1.75709863e+03   2.22201122e+02
   5.13646934e+02   5.58389497e+01  -1.22018946e+03  -1.02704504e+03
   3.30454887e+02  -5.57056514e+02   1.61587563e+03  -7.15137244e+02
   6.16257410e+02   1.10457382e+03   3.47704688e+02  -2.20859250e+01
   3.93909577e+02  -4.89618463e+01   2.16999613e+02   7.93198880e+02
   2.82764477e+02   5.93444528e+02  -3.07482615e+02  -2.60577284e+01
