"[ 3169.71673955 -5361.34120142 -2201.70156065  2777.0559927   3294.59026005
   506.93022613  1714.71380539   618.28074509 -1286.25499286  -429.24205756
 -1318.34723417   506.03793688  -778.65296503   645.5527621   -363.39358207
  -961.55020234   556.87750148   495.09399021   241.43043355   -70.63473621
    94.18596194  -168.00235337  -447.14752707  -361.54639939   478.50483355
  -813.47439435   112.91242462  -383.6716016    589.32603105  -499.69686341
   558.64258407    89.83558566   154.32648527   404.30212531  -468.24124928
   322.7028173   -344.46699001 -1005.34647521  -182.28623898  -126.31614986
  -216.46352561   180.58253155  -134.82473538  -106.27130702  -466.81996368
   108.53933366   531.15550976   452.92833607  -706.70262511   492.69610263
  -661.37872052   -41.01836675  -219.40055695  -231.75847164   -99.65380046
   172.78888654  -288.80016734  -301.78394457   148.1884801   -152.14748311
   218.54059421   170.58470607   332.54846635  -670.85711301]"
"[-4593.27855464   469.99729417  2333.40452222  1177.81996751 -2058.18380472
  -449.56895925  -780.69310793  1924.36064078  1234.78841944  -177.98443986
   533.77339084   -18.7119674    312.83934113  1316.54392881  -981.75897921
  -985.53373162  1290.268671     172.52326122    35.53344441  -907.74768203
  -941.23032621   486.62379491  -644.20731327   546.44050226  -290.39814679
   287.87963629  -701.6702243   -413.98944443  -243.8821737   -186.29931046
 -1013.30115536   275.64335171   118.3156686    -21.81799321  -830.66719488
   439.44711353  -427.90518062   411.60441867    84.41870136   195.97065088
    22.55483935   767.95187522   389.93840099  -233.99383118   559.0622972
   496.1809875     11.76614478   362.53240396   613.2359032   -495.67709589
   217.99601902  -118.0424488    247.80342679  -198.55676123  -326.73516266
   154.08298785   152.46788388   229.27248682   -78.04686653  -167.9475794
   637.62921694  -159.67629209   -55.83659814    -5.11025719]"
"[-4328.63339383  1804.01009861   668.86933868  2386.22592525 -2323.72646507
  2519.39026047  -999.47254187   113.19193053  1293.76215353   478.46177559
   853.91578514   588.22133648  -354.94958961   472.96377097   394.65675994
  -106.6938311   1366.00336235   186.02733336  1056.76910787  1099.77285922
   605.06323239    -6.85063931  -219.30001018   579.56720682   693.22902469
  -900.10086401  -871.63278303 -1663.32834333  -671.9608987  -1069.32835371
  -287.20338102   189.3419763   -400.82787499  -408.5971941    -19.65241293
   338.58002466   212.39206038    34.4732871   -683.8041199     22.73793945
