"[-3188.49220311 -1628.7664376   -839.54696022  2462.93870761  -322.51434076
  1839.69234958 -1612.58178371   540.91774899    17.89645417  -615.96299202
  -613.79574474 -1121.56354488   415.15652004  -466.29105897  -487.0726803
   687.11288439   238.95326908  -583.88600276   443.89328048    -8.37620304
 -1066.50165333   692.18520668  -714.40379483  -331.48524474  -270.87911062
  -147.17474686  -258.02778722   606.01362793   -31.77461909   711.95958811
   154.44467177   374.00856216    39.52960232  -774.46575729   375.65329285
  -201.93717587  -826.36594273   559.58466869   296.69738593  -236.01747579
   652.51695677   438.74896287  -758.73211687  -290.93624166   184.55067292
  -127.87760359  -711.75026843  -110.88534186    24.9643389   -720.90586375
   477.91297777  -480.02220779  -273.22953743  -379.09222946  -282.61601269
   -30.07673437     8.90366841   -39.37319503   503.96632988  -247.53735757
  -224.99857049   310.06924317   482.89013812    20.53255393]"
"[ -8.30506647e+02   3.30668984e+03  -5.40277946e+02   4.12098017e+03
   3.76020937e+01  -1.99275785e+03   5.70079934e+02   1.59829687e+03
  -6.03115145e+02  -2.57356245e+02  -3.54310353e+02  -7.59379130e+02
  -7.45511083e+02  -1.04204181e+03   1.58903941e+02   3.84177058e+02
  -3.92929536e+02  -1.42811976e+03  -3.73358358e+00   1.06241575e+01
  -1.10217374e+01  -1.00692999e+02  -1.98569038e+02   1.38878785e+02
  -2.92838952e+02   2.35787778e+02   4.37901239e+02  -1.18734122e+03
  -1.83182223e+02   5.68228706e+02   7.45207906e+02  -6.06781545e+01
   6.89133125e+02   3.39819612e+02   3.34983071e+02  -6.01022080e+02
   8.88709360e+02  -7.39827809e+01   3.60724015e+02   1.80493019e+02
   6.75973378e+01  -4.69771027e+02   1.79343303e+02   2.82852168e+02
  -3.01835861e+02  -1.75744370e+02  -4.72227178e+01  -1.77360008e+02
  -3.96286622e+02   5.58394400e+01   1.05657520e+02  -3.69082890e+02
   3.71897230e+02  -2.29690020e+02  -1.35863802e+02   3.57223093e+02
   2.74811615e+02  -2.62752812e+02  -1.66552860e+02  -2.96899567e+01
  -4.41462675e+02   3.16293954e+02   2.39151775e+02   1.99982551e+02]"
"[-3893.85364767   764.495849   -4388.37231554  1533.09713471  -385.36356114
 -2481.97304667  1329.99322586   117.03052866   826.96839586  1344.12768152
  1808.03321194 -1809.37868686   729.01575855   893.16965708  -374.72722144
 -1587.54878584  -752.11957526  1720.79718099   -11.42771465   609.29755271
   499.68898319   489.45785341  -422.33937511   870.51225409   744.25086895
 -1012.49124377   397.45863017   888.9808621     17.95170954   243.37471266
  -477.73205704 -1263.82060413   131.83433649    55.75914547   488.03514383
   159.03483327   256.842113     268.3044555    -43.11113451   148.2125834
  -470.01335854   -30.36401217  -255.1600864   -187.76999818   176.66775304
  -720.28518207    49.22884833  -719.56485637   111.1540534   -474.68952017
  -455.83812348    53.7884638     89.44886223  -518.48868401   239.16872832
   555.92338803   465.3765989    -71.8020896    100.23502143    46.88991416
  -101.01773191  -119.42839525   100.97645213   -58.87717377]"
"[ 5039.76657836 -3174.68563918 -1006.5749839    422.63469966  2149.77397728
    46.93435302  3061.7729514    141.7170883    455.2659899   -840.03610377
  2197.98700529   963.93793642   -10.82757586  -189.06998956  -411.94770191
   361.64636901   229.12677529  -653.49283177   -38.69162657   303.04391813
   634.87908266   846.44496199   164.43717723  -385.73803032   778.77270725
  -606.38283628    14.29452066   254.45469405  -525.47664768   212.41116759
   588.49244828   750.14272411  -121.44197323  -193.05276778   101.51577853
  -530.25974392  -543.11350572   293.91615591   621.32733506   -43.00763387
    87.62238479    16.68170449   729.02485273   261.08100936   321.53142226
  -395.64863975  -610.3840403    646.46055146  -538.86595177   324.03150764
   151.59993702  -477.25095653   503.62338216   694.98205551  -123.30959924
   -35.0475054    -18.82691877   480.10249085    52.52541289  -100.67663475
  -148.00446632   309.80822474   -10.54121216  -378.64216441]"
"[  3.48865496e+03  -1.87017003e+03  -3.65369305e+03  -2.39486435e+03
   1.83851259e+02  -6.65486352e+02  -1.24501162e+03   3.43081856e+03
  -8.83942192e+02  -8.70524349e+02   1.79364477e+03   1.16634378e+02
  -9.21712650e+02   9.63759827e+02  -1.03570307e+03   1.72509761e+03
  -4.27177969e+02   1.16428047e+03   1.85808175e+01  -7.02568634e+02
  -6.28685968e+02  -1.27181477e+02   3.63023122e+02   1.07955327e+02
  -1.39563506e+03   7.18770731e+02  -9.13021262e+01   7.51287880e+02
   6.18859228e+02  -6.49380338e+02  -1.20355793e+02  -4.86512640e+02
   9.09971457e+02  -1.09056582e+01   1.74693497e+02  -1.07380484e+02
  -2.04362457e+02  -4.43637260e+02  -1.05946892e+03   2.25836401e+00
  -3.07539633e+02   2.06640118e+02  -5.38387140e+02   8.45203147e+02
  -5.82961372e+02  -3.33789232e+02  -3.07199967e+01  -1.48112249e+02
  -2.82254290e+02  -2.39720988e+02  -1.05583297e+02   5.36308569e+02
  -5.76727682e+02  -2.56807566e+02   6.18362334e+00   4.16361213e+02
  -4.82699702e+02  -4.18358175e+02   2.76250724e+02   5.45617908e+02
  -2.91046922e+02  -5.97397765e+01   3.12501211e+02   7.94412530e+02]"
"[ 4055.51908353  1322.04239168  2560.40688197 -2951.71388044 -1331.95783432
 -2410.47299504 -1095.25108827   612.8265438  -1748.90241955  -513.24679674
 -1180.57792668 -1151.48837262  -336.93345596 -1162.22290981   303.06499899
 -1875.68698093 -2401.62128024   648.06184609  -524.12408056  1457.3304505
  -464.87856232   551.85374469  1526.89507151 -1780.15378625  -670.62878077
   588.88823338 -2450.68240609  -357.04325536  -177.10641373    14.29014078
  1258.86751621  -297.36425772  -505.90514626   834.59551413  -617.52871647
   -28.59440559   345.95060662  -715.81614429  -191.50358425  -320.15379944
   765.63661792  -542.65758135  -637.52158582   170.02378854   649.33551171
  -258.48892039  -315.96103893  1326.30939957  -301.53240715  -914.25780112
   105.70753711  -666.93651039  -617.95584839  -268.49709202  1026.50203321
   229.63255034 -1548.51419811  -506.18824676    33.57590115 -1670.66805743
   852.92636523   888.26898071  -452.43842297   -16.50730918]"
"[  2.42636710e+03   6.24433928e+02   5.96164973e+02  -3.73180888e+03
  -1.78013687e+03  -2.49431024e+03  -1.13147930e+03   2.78431688e+02
  -2.27624985e+03  -4.12015912e+02  -1.40973625e+03  -1.00860330e+03
  -9.13371339e+02  -1.03367780e+03   3.97263716e+02  -2.48396961e+03
  -2.84472904e+03   2.13878229e+02  -9.97983984e+02   1.25400963e+03
  -6.81269460e+02   8.99309195e+02   2.42189994e+03  -2.21101050e+03
  -3.52035920e+02   3.43485820e+02  -2.63271542e+03  -5.42453882e+02
   3.19493383e+02   2.14240972e+02   1.86930436e+03  -3.86844930e-01
  -4.48497672e+02   1.23052584e+03  -6.71339186e+02  -3.37839156e+02
  -1.84420673e+02  -8.91702700e+01  -8.18470022e+01  -7.46636468e+02
   1.06351233e+03  -6.66698038e+02  -7.10551688e+02  -2.77826370e+02
   3.51070900e+01  -1.02061809e+02  -3.37953419e+02   1.00586271e+03
  -4.32230379e+02  -6.89475369e+02  -4.17061922e+02  -1.53211858e+03
  -6.51829292e+02  -7.09521339e+02   1.14353343e+03   6.31768624e+02
  -1.70295377e+03  -6.84508327e+02   3.91292991e+01  -2.29496689e+03
   5.61977108e+02   5.16584187e+02  -2.94816685e+02   6.38533144e+01]"
"[ 4817.32611737  1534.0278711   4077.46805271 -2085.20448303  -884.26678584
   432.45926218  -851.90269067  1658.16232286  -385.85299558   618.03097096
  -201.87356142   209.44908871  -263.95761471   209.90832643   230.7235891
  -471.73280777 -1101.03005741    46.16953876   -10.7081829    780.39248612
  -589.51030282   205.82291023   774.10300757  -807.03243224   732.03523104
   453.92158323  -272.24070587    93.38076166  -721.06266145   807.94341125
  -463.70513771    99.15250491  -770.65009428  -218.21928794   -44.02233184
  -491.34885349   298.34580881   687.82421831  -426.15464412 -1397.69171656
  -572.85491978  -248.05857342   -51.97066591  1203.63207287 -1570.30096576
  -449.11780523 -2117.89636509 -1200.51049482  -430.44886565   496.04701226
 -1954.45986574    90.99571038  -115.956964     385.28652938   668.12981285
  -327.47586536   -60.5337685   -897.49662476   -85.55994179   918.85203369
 -1174.18680894   -56.75837612  -413.89631727   -64.52303081]"
"[ 4180.24161305  1349.66311685  2840.06972534 -2425.47390183  -975.17608253
   593.1568596  -1239.8427915   1536.79594283  -769.71236201   988.16415119
   -50.21010329   164.2665042  -1011.86134021   312.92669993    13.30892296
  -795.09586984 -1068.28095713  -298.429138      36.47381011   991.3412543
  -807.37701075   390.3586868   1024.90315173  -987.97030415  1031.97495004
