"[ -3.53715978e+03   4.28620594e+02  -2.13140121e+03  -2.37915325e+03
   3.21366425e+03   2.62243669e+03   2.87497257e+03  -2.54469597e+03
   1.02980911e+03  -5.69383607e+01  -8.30159249e+01   3.98567265e+02
  -1.41199843e+03  -1.03803948e+03  -4.57814744e+02  -1.80679558e+03
   9.92451934e+02   9.71445548e+01   3.65128613e+01  -3.71289369e+02
  -2.57877911e+02   8.85806730e+02  -5.23777970e+02  -2.19968954e+02
   8.00833363e+02  -6.31818773e+02  -6.82364340e+02  -5.65849033e+02
   6.68198480e+02  -1.41482229e+03  -6.83921477e+02  -9.02206620e+01
  -6.54218998e+02   4.06714395e+02  -1.78745943e+02   7.74305023e+02
   4.97219387e+02  -7.54305137e+02  -6.18230562e+02   1.96610530e+02
   5.03309208e+02   9.09644565e+01  -2.12023546e+02  -6.37951222e+00
   5.04240122e+02   5.81867855e+01   1.68065391e+02   3.86978214e+02
  -7.92264780e+02  -1.87315384e+02   4.35703422e+02   2.13207872e+01
   6.09115826e+02   2.10190312e+00  -5.34129921e+02  -1.68558179e+02
  -5.87710736e+02   4.63930218e+02   6.49966242e+02  -4.84547006e+01
   2.27429456e+02   7.78309528e+02   9.29000213e+02  -1.63929763e+02]"
"[-3378.62903624 -2076.08319941  2286.16478459 -1007.90224105  4451.75851181
 -3841.74326202 -1325.45781967   139.54505552 -1682.23935249   165.64643717
 -1389.6758306    597.17300718  -438.12078774  -245.76937807  1935.63887262
   220.62455323   928.4999737   -937.29349866 -1007.5234597     47.28917532
   795.3059738    656.12848998  -435.34974396  -224.18211448   898.80032816
   711.09307268   594.21394954  -206.40495194  -154.95277459  -127.75319182
  -519.11504555    45.19189295    57.3219769   1066.09726294   -37.38706593
  -159.03257568   431.86768448   459.46571391   862.15024863   105.14869823
  -378.85936904  -658.61948129  -197.02200838  -174.4699824    537.4936137
   913.06582284  -292.55087934  -198.84746939   -48.90317425  -201.84269037
   260.31494256  -337.60183437   375.98764679  -115.52104415  -368.4227455
   202.52839228   692.79234087  -596.09194693   387.24151322   430.27993018
   374.37260135    93.44474744  -390.837481     196.43743757]"
"[-1463.02332941 -4665.94888013  2003.50569591 -2131.32151463 -1817.71305527
 -1535.88723279  1631.7306561   2651.13400475 -1546.50046551 -1811.5524829
  2210.1207279  -1905.19932859   549.07362876  1807.54784385 -2117.79861221
    93.77618847   856.05302172  -135.84836453  1460.29627435  -389.61225643
   -57.2414114    -69.79882585  -632.70835229  -381.49587141  -389.59492695
 -1249.00284699   531.82725315  -991.5529757   -450.51598608 -1142.27800667
  -257.35326746   306.4419356   -223.89252106  -695.19011773  -240.35064983
   824.36168837   341.02150318   672.2445648   -373.0146552     90.40743073
  -704.20741144   -78.80193009   228.67341321   270.56224506  -409.46800956
    57.62598199  -217.50314542  -162.79607909   119.66528738  -762.1518655
    88.97594348    14.37322692  -479.07816132   438.85495629  -382.60287674
  -751.67253187   -92.96612361   253.97255522   -13.77200907  -186.86411919
   -62.63524465   198.86106249   487.40598341  -433.69228493]"
"[ 5295.06212488  -595.41817544  -824.33212704  3342.33597492   -14.5706165
 -1870.92507935  -225.19123508  1063.11744794  -507.09743643 -1369.01280305
   675.42695423   774.95406596 -2775.37420932   837.71620182  1177.19223047
  -676.90395441  -229.98293998   635.65543901  -136.31660592  -270.28683869
  -144.55622389  -341.66279256  -929.19124378   716.55448166  -546.54903397
   161.19236549  -729.25965933   293.96841404   179.58600885   -29.10758453
  -801.83811172   136.36195071  -810.92180029   523.99168835   193.61411185
     6.72102473   310.14189417    14.31077533  -152.95665751   502.18023133
  -768.7244177    784.78568315    13.19274531   149.31694404  -813.09219511
   575.32695554   912.67917329  -541.16452078   241.9803617    -93.5963065
    30.89539953  -247.87772072   -33.20096749   361.90903108   651.07728987
  -225.50722871   607.71752747    11.1087702   -201.58685809   442.98286356
   467.36447117   163.15453842   -14.20390803   493.79101529]"
"[ 4429.76445389 -2482.82117966   521.62385968  2149.65776867 -3468.02922386
 -1935.59808522   474.61820852  -608.54424231 -1267.30112816   701.21638936
 -2017.06442096   183.17759473   544.09329866  1186.9580964    269.78386178
  -876.58429303  -347.5462342    172.78450537  -787.44607314   759.08186048
  1584.43587156   867.47184568  1238.43548227  -533.435593    -267.81600531
 -1281.53886313   -66.03924578  -189.61480925   -98.20379527  -694.1519632
  -442.72492947  -468.82872739   888.35512409   293.73617051  -173.03035155
  -182.95223194  -555.7882129   -409.32972051  -673.3086507    852.0067386
   768.12071361   -62.88978579   583.10411436   511.42296407   736.43399167
 -1420.75379573   -61.28058875  -347.43355986   -38.78410281   479.90349567
   625.16167666   381.55791229  -326.79505931  -344.55457369  -652.85890882
   191.14267636   -30.53936313    53.43356658   196.20534231  -555.39317302
   345.31312806  -804.66013838  -631.91603646  -580.99338201]"
"[ 3569.64883717  3909.57321571  1899.0161035  -1310.56066805   130.02109139
   842.18699073  2023.313382    -572.31351872   208.47243525   439.28278916
   -39.18957627  -946.87710227  -476.66981531    48.13584062  -420.0808011
   457.12566054  -288.4315162   -778.47446855 -2812.83761688   355.19649632
 -1209.79767493  1055.81485208  -288.07262465   171.13527853   -79.23035373
   327.63639888   583.96686842  -873.17074568   673.25659625  -904.22320095
   790.60120015  -497.00175834  -175.16939113   533.61760866   463.20104207
  -702.46816564   218.08908962  1049.44446514  -227.30847511  -915.71517764
  -600.0351793    -58.9828589   -178.08645031   -31.68562012  -553.54768257
  -638.68812381  -415.01698381   734.82292536   573.09632312   639.10563091
   938.84335757   809.00442999   573.7660887   -512.30616687   -58.88484122
  -840.19808581   -16.74613618   685.07308834   150.13335606  -752.26342638
