"[-1843.5377618  -5803.48417916  2019.82910907  -366.74328018   170.38388276
   268.48616028 -1264.50299609  2335.6589296   -493.61425456  1503.41979626
 -1619.79963743  -595.1897053    546.54504042  -821.93684364  -705.02879925
    -9.1917278    680.86174934    89.62565214   373.05097366    59.02008702
  -138.57881136 -1163.90173754  -728.31178848  -190.21965696   163.46616084
  -452.51811986  -321.51325386   136.8101425    363.41568456    15.45854556
   455.01826953  -435.61740572  -759.78110559  -208.56915188   -40.47508391
  -547.31021134  1009.26415877   -20.44517847   536.21243705  -240.1830808
   189.09700525   813.33088945   177.28483064    31.68659474  1443.31108299
   -10.24171496   548.39563455   -82.08952799   -33.00961412   134.5652943
  -111.17832252  -589.73684581   131.06012488  -301.70918241  -117.60939603
 -1321.3967593     -7.95864504  -567.4285626   -267.376941     195.61904041
   272.93132368  -319.82213639  -270.83554153   343.05766855]"
"[ -1.00502057e+03  -9.46646888e+02   4.84479033e+03   3.74774185e+03
  -1.80370494e+03  -1.84738865e+03   1.09003155e+03  -4.64333966e+02
  -4.02232257e+02  -1.98080998e+03  -2.21991641e+02  -4.31841245e+02
   7.77081003e+01   4.09416111e+02   1.04299928e+03   6.71256246e+02
   8.19683960e+01  -3.96681976e+02   1.14291514e+03  -3.32349591e+02
   3.39646546e+01  -9.17314926e+02  -6.09645142e+02   7.90356590e+02
  -1.08486515e+03  -7.99816549e+01  -4.95577673e+02   9.86881975e+02
  -5.21000695e+02  -2.68553597e+02   1.99880334e+00  -4.25500337e+02
  -4.84496004e+02   4.31228576e+02   5.39801248e+02  -2.15146296e+02
   4.59255239e+02   2.44122140e+02   4.13994413e+02  -1.18185716e+02
  -2.24528301e+02  -3.81953712e+02  -2.24656744e+02   3.55856046e+02
   4.12759404e+02   5.38561798e+02  -1.34765565e+01  -5.76819831e+02
  -3.67837499e+02   2.78552069e+02   7.31341377e+02   3.81920773e+02
  -3.91566987e+02  -1.93715488e+02  -1.00062544e+02   2.17690478e+02
  -1.21350301e+02   1.19058885e+02   4.60777208e+02  -4.33989796e+02
   3.64426087e+02   3.51236835e+02   1.26513179e+02  -9.62200056e+01]"
"[ -369.91613834 -2301.85307873  2790.18788937  1331.27201197 -2145.5326337
   722.68735343  1017.32637713 -2815.78354796 -1220.38994468  -165.14147162
   105.19534177 -2922.75325991  -819.91845892 -2157.12611335 -1583.50411079
  -677.19294258 -1914.86189165  -388.09816084 -1514.02181819   214.55370242
   152.8159983    633.97187308   613.68509954 -1742.65671981   809.50125047
  -735.96183186   240.65782594   583.3389949    793.17578948 -1105.3845123
  -672.18895493   -28.49175219  -183.80887201  -622.61802026   103.78210587
  -303.02305455  -134.63917253  -431.54764227  1234.05601222  -101.4913097
   247.23750364 -1027.61266846  -339.80660325  -459.85179592  -141.99595844
   602.25682533    22.87383866  -239.38228948   131.80530604   481.20598155
  -498.89091134   -49.96806581   393.5984952    480.18716305  -552.20262582
  -358.96641888   237.38852721   131.24099176    92.39416429   158.29832821
   312.18876684   248.25034968    23.35863844  -172.8992963 ]"
"[  5.39996288e+03   1.67523982e+03   1.21864156e+03  -1.12108074e+03
  -2.30604348e+03   2.57187513e+03   1.70654759e+03   4.23552780e+01
   1.43883444e+03   1.24429345e+03  -1.40687981e+02   4.51167442e+02
   6.58410085e+02   6.69965238e+02   4.82602441e+02   1.11645273e+03
   9.62004946e+02  -6.77547697e+02  -7.16996043e+02   2.48769839e+02
  -5.52272404e+01  -4.51939284e+02  -4.53051029e+02  -6.75320930e+01
   5.17958842e+02   3.11731901e+02  -1.25869376e+01   1.13952221e+03
   3.33503631e+02  -9.84283541e+01  -7.22025872e+02  -2.43330045e+02
  -1.00422816e+02  -5.79578182e+01   3.24739647e+02  -1.58431977e+02
   1.14799311e+02   2.15126431e+02  -3.36586986e+02  -5.35210395e+01
  -1.66267167e+01  -8.37839284e+00   3.07588122e+00  -2.55476343e+02
   2.17794062e+02   8.30964263e+01  -1.43794450e+02   1.76843348e+02
   2.93561532e+02   2.52332163e+02  -1.95355556e+02   5.48408888e+02
   5.71822797e+01   2.51981377e+01  -4.33305578e+02  -2.15677046e+02
   2.00411470e+02  -3.62907199e+02  -6.31288430e+02  -9.74900150e+01
  -6.06915012e+02  -8.45063728e+01  -6.32130010e+02   9.28036465e+01]"
"[ 4922.86996415  1195.11137775   180.86797645 -1537.73432761 -1992.90570513
  1588.6693546    586.59758735 -1303.97420368  1014.24025194  2241.55579783
   356.83553136  -399.08226373   642.06030866   128.26388475  -323.09472987
   974.089315     575.93240993  1507.26337556  1466.76233474  1329.55817322
   116.43268796   275.45749228   598.70618149   493.90107234  -764.0278381
   253.26580372   -90.52460768   967.10024287   121.5125454    107.91063589
  -475.37399619  -979.61944564   465.60328569  -223.29996651   138.2965068
  1461.4646705   -108.06317474  -495.57595891   531.71140131  -426.28406133
   832.10116237  -376.30547769   780.63708466   322.91863571   452.56580351
   177.27398809  -141.98014804    83.09527434   201.8791782   -387.68850978
   608.25434618  -724.97436121   277.66117215    27.16027516   216.36274332
   -32.55756092  -221.27452646   216.31034371   541.89893233   271.19407307
   839.51639394  -692.37078264   377.19970965    70.26821951]"
"[ 4034.37153129  5057.80819219   690.363464    1281.01742717   866.58036917
   -28.8754036  -1686.09269153   -63.8163311    846.91583105   120.53712293
  -254.33200075   -83.97729009  -390.07930817    59.95146096  -155.82415684
  -136.16513254  -733.30584904   487.74324131   774.91812421    76.61900434
    22.22922431   669.84345125  -166.60044626  1192.2949857   -501.9007383
 -1104.56297133  -758.83863269   899.68641464   973.88688078   701.59987588
  -165.38301678  -382.45182893    45.09714035   396.76068562 -2123.48747351
  -467.59220351  1095.77035618  -380.39219683  -338.77631793    61.69548455
   524.41956784   978.06176899   293.56325984   836.36501684    90.76460867
   628.12829548  -728.42856994    -8.60746465   623.52725549   929.38171638
  1068.41111189  -992.03416613  -182.00568317  -201.20954758  -802.16122982
    61.79995573  -918.40232374  -111.44270925  -845.90463526   807.02399111
  -163.29816625   160.08871735   174.23332923   587.55329201]"
"[ 3470.24942907  4117.04439061   108.06024039   491.19858248  1218.25912692
  -354.10478339 -1849.74695386 -1188.53421727  1271.27715622   129.54513504
  -100.63578135  -248.11305023   -97.49066198   129.8955743   -430.81044513
   -55.04223464  -528.30552101   186.83193889   874.91463683   358.53246471
   632.42171466   329.05739403   150.55237441  1450.50161213  -473.13601996
 -1498.61617028  -625.84626713   950.42920852  1256.37963509   879.94153104
  -157.48008433  -265.12055047  -459.70179204   583.39602491 -2256.8974489
  -750.73374641  1228.45048028  -182.19030024  -513.1827872    -98.01010884
   355.23594872  1291.59077906   -26.62549485   876.15342953   505.9746206
   674.21589873  -577.04873099   -20.28268546   849.64438857  1058.70043862
   863.20441985  -925.60920367    -8.83567026  -411.39702366 -1317.86920171
   283.16260469 -1239.12324425  -150.74958912  -954.63492188  1033.99225744
  -399.77926809   199.45533243   281.53827261   625.91097281]"
"[ 4227.31890688  5269.53795914  1424.96177084  1633.73227506  1175.58212675
  -110.52508613 -1876.22981527   790.24436084  1028.6987118   -401.17378106
  -387.3059186    178.93568973  -415.73200548   309.81468886  -422.86701792
  -514.88344379   465.62101351   378.61302978   376.18718279  -418.25802932
   149.86607447  -264.50725912   320.52494963   782.03910366  -495.6826082
  -308.82068863  -208.77451209  -149.31210624   765.91671314   224.50541402
   401.42133481   199.93348593    59.86288874  -331.12093022  -851.1023732
  -310.52090103   772.68076572  -210.85957647   709.38693422   538.88011738
  -119.30227994   851.78696342  -581.88607156   191.036202     -11.67327892
   304.20920148 -1079.8837325     64.72903537   555.93330899  -373.91187598
   994.25327315  -719.76880904   189.51541101   121.35157077  -370.72237405
    27.14862727   357.31614175  -203.56714258 -1052.58691207   762.97152276
   251.952913     601.4133646   -595.37396411   256.30888412]"
"[  3.69467435e+03   4.19163037e+03   7.27342975e+02   8.24113385e+02
   1.08999173e+03  -2.67132340e+02  -2.11849663e+03  -2.78973972e+00
   1.79225038e+03  -5.13729131e+02  -2.88664250e+02  -1.28792070e+02
  -1.80275244e+02   4.48913523e+02  -9.19302738e+02  -8.99897838e+02
